2025-01-13 12:50:19,374 - INFO - Epoch 128: Train Loss = 0.1233, Val Loss = 3.5828, Val Accuracy = 54.24%, Precision = 51.64%, Recall = 54.24%, F1 = 51.62
2025-01-13 12:50:21,300 - INFO - Epoch 129: Train Loss = 0.1192, Val Loss = 3.6332, Val Accuracy = 56.77%, Precision = 53.49%, Recall = 56.77%, F1 = 53.72
2025-01-13 12:50:23,221 - INFO - Epoch 130: Train Loss = 0.1142, Val Loss = 3.9145, Val Accuracy = 56.59%, Precision = 53.17%, Recall = 56.59%, F1 = 53.33
2025-01-13 12:50:25,167 - INFO - Epoch 131: Train Loss = 0.1205, Val Loss = 3.7742, Val Accuracy = 56.14%, Precision = 53.41%, Recall = 56.14%, F1 = 53.72
2025-01-13 12:50:27,087 - INFO - Epoch 132: Train Loss = 0.1223, Val Loss = 3.5890, Val Accuracy = 56.14%, Precision = 54.23%, Recall = 56.14%, F1 = 54.44
2025-01-13 12:50:29,014 - INFO - Epoch 133: Train Loss = 0.1203, Val Loss = 3.7295, Val Accuracy = 55.42%, Precision = 52.71%, Recall = 55.42%, F1 = 52.71
2025-01-13 12:50:30,949 - INFO - Epoch 134: Train Loss = 0.1160, Val Loss = 3.5644, Val Accuracy = 55.60%, Precision = 52.84%, Recall = 55.60%, F1 = 53.03
2025-01-13 12:50:32,857 - INFO - Epoch 135: Train Loss = 0.1223, Val Loss = 4.1164, Val Accuracy = 55.78%, Precision = 53.05%, Recall = 55.78%, F1 = 52.64
2025-01-13 12:50:34,780 - INFO - Epoch 136: Train Loss = 0.1238, Val Loss = 3.7570, Val Accuracy = 56.32%, Precision = 53.48%, Recall = 56.32%, F1 = 53.46
2025-01-13 12:50:36,681 - INFO - Epoch 137: Train Loss = 0.1069, Val Loss = 3.5653, Val Accuracy = 54.33%, Precision = 51.71%, Recall = 54.33%, F1 = 52.27
2025-01-13 12:50:38,576 - INFO - Epoch 138: Train Loss = 0.1147, Val Loss = 3.9010, Val Accuracy = 55.78%, Precision = 52.42%, Recall = 55.78%, F1 = 52.26
2025-01-13 12:50:40,494 - INFO - Epoch 139: Train Loss = 0.1098, Val Loss = 3.5980, Val Accuracy = 55.78%, Precision = 52.53%, Recall = 55.78%, F1 = 52.50
2025-01-13 12:50:42,425 - INFO - Epoch 140: Train Loss = 0.1298, Val Loss = 3.5235, Val Accuracy = 55.96%, Precision = 53.25%, Recall = 55.96%, F1 = 53.89
2025-01-13 12:50:44,333 - INFO - Epoch 141: Train Loss = 0.1088, Val Loss = 3.7220, Val Accuracy = 55.60%, Precision = 52.89%, Recall = 55.60%, F1 = 53.10
2025-01-13 12:50:46,249 - INFO - Epoch 142: Train Loss = 0.1460, Val Loss = 3.6923, Val Accuracy = 56.41%, Precision = 53.72%, Recall = 56.41%, F1 = 54.05
2025-01-13 12:50:48,156 - INFO - Epoch 143: Train Loss = 0.1070, Val Loss = 3.7366, Val Accuracy = 55.23%, Precision = 52.40%, Recall = 55.23%, F1 = 53.10
2025-01-13 12:50:50,079 - INFO - Epoch 144: Train Loss = 0.1022, Val Loss = 3.8815, Val Accuracy = 55.23%, Precision = 53.53%, Recall = 55.23%, F1 = 53.17
2025-01-13 12:50:51,994 - INFO - Epoch 145: Train Loss = 0.1124, Val Loss = 3.9968, Val Accuracy = 54.87%, Precision = 53.01%, Recall = 54.87%, F1 = 53.03
